student_id,academic_year,subject_code,subject_name,internal_marks,external_mark
S068-25,2024-2025,SUB05,Computer Science,8,25
S890-25,2024-2025,SUB04,Social Studies,15,36
S613-25,2024-2025,SUB05,Computer Science,7,25
S496-24,2023-2024,SUB04,Social Studies,15,35
S678-25,2024-2025,SUB05,Computer Science,30,24
S091-24,2023-2024,SUB05,Computer Science,30,24
S352-25,2024-2025,SUB05,Computer Science,30,24
S166-25,2024-2025,SUB04,Social Studies,15,32
S641-25,2024-2025,SUB05,Computer Science,30,24
S433-24,2023-2024,SUB04,Social Studies,15,31
S189-24,2023-2024,SUB04,Social Studies,15,30
S923-25,2024-2025,SUB05,Computer Science,31,24
S522-24,2023-2024,SUB04,Social Studies,15,30
S398-25,2024-2025,SUB05,Computer Science,30,24
S795-24,2023-2024,SUB05,Computer Science,30,24
S781-24,2023-2024,SUB05,Computer Science,30,24
S962-25,2024-2025,SUB05,Computer Science,30,24
S574-25,2024-2025,SUB04,Social Studies,15,26
S837-24,2023-2024,SUB05,Computer Science,28,24
S772-25,2024-2025,SUB04,Social Studies,15,25
S376-25,2024-2025,SUB05,Computer Science,26,24
S992-25,2024-2025,SUB04,Social Studies,15,23
S843-24,2023-2024,SUB05,Computer Science,26,24
S975-25,2024-2025,SUB05,Computer Science,25,24
S002-25,2024-2025,SUB04,Social Studies,15,21
S088-24,2023-2024,SUB04,Social Studies,15,20
S819-24,2023-2024,SUB05,Computer Science,24,24
S627-25,2024-2025,SUB04,Social Studies,15,20
S333-25,2024-2025,SUB05,Computer Science,22,24
S523-25,2024-2025,SUB04,Social Studies,15,19
S631-25,2024-2025,SUB04,Social Studies,15,18
S119-24,2023-2024,SUB05,Computer Science,20,24
S227-24,2023-2024,SUB05,Computer Science,16,24
S1000-25,2024-2025,SUB05,Computer Science,16,24
S854-24,2023-2024,SUB04,Social Studies,15,17
S461-25,2024-2025,SUB04,Social Studies,15,16
S046-25,2024-2025,SUB05,Computer Science,14,24
S030-25,2024-2025,SUB04,Social Studies,15,14
S263-24,2023-2024,SUB04,Social Studies,15,14
S036-24,2023-2024,SUB05,Computer Science,12,24
S499-25,2024-2025,SUB04,Social Studies,15,13
S765-25,2024-2025,SUB05,Computer Science,10,24
S329-24,2023-2024,SUB04,Social Studies,15,10
S388-25,2024-2025,SUB05,Computer Science,9,24
S987-24,2023-2024,SUB04,Social Studies,15,10
S240-24,2023-2024,SUB04,Social Studies,15,
S379-24,2023-2024,SUB05,Computer Science,7,24
S859-24,2023-2024,SUB05,Computer Science,5,24
S529-25,2024-2025,SUB04,Social Studies,15,
S781-24,2023-2024,SUB04,Social Studies,15,
S797-24,2023-2024,SUB04,Social Studies,15,
S990-25,2024-2025,SUB01,Mathematics,34,24
S396-24,2023-2024,SUB01,Mathematics,32,24
S447-25,2024-2025,SUB01,Mathematics,31,24
S453-24,2023-2024,SUB01,Mathematics,30,24
S610-25,2024-2025,SUB01,Mathematics,27,24
S027-25,2024-2025,SUB01,Mathematics,25,24
S939-24,2023-2024,SUB01,Mathematics,25,24
S732-24,2023-2024,SUB02,Science,15,32
S767-25,2024-2025,SUB02,Science,15,38
S779-25,2024-2025,SUB03,English,15,19
S790-24,2023-2024,SUB02,Science,15,48
S320-25,2024-2025,SUB01,Mathematics,24,24
S901-25,2024-2025,SUB01,Mathematics,24,24
S825-24,2023-2024,SUB03,English,15,33
S839-25,2024-2025,SUB02,Science,15,46
S321-24,2023-2024,SUB01,Mathematics,21,24
S790-24,2023-2024,SUB01,Mathematics,18,24
S893-24,2023-2024,SUB02,Science,15,18
S896-25,2024-2025,SUB03,English,15,31
S006-25,2024-2025,SUB01,Mathematics,17,24
S584-24,2023-2024,SUB01,Mathematics,17,24
S349-25,2024-2025,SUB01,Mathematics,16,24
S241-25,2024-2025,SUB01,Mathematics,13,24
S258-25,2024-2025,SUB01,Mathematics,10,24
S986-25,2024-2025,SUB03,English,15,49
S314-24,2023-2024,SUB01,Mathematics,9,24
S005-24,2023-2024,SUB03,English,14,44
S017-25,2024-2025,SUB03,English,14,47
S386-25,2024-2025,SUB01,Mathematics,8,24
S033-25,2024-2025,SUB03,English,14,48
S046-25,2024-2025,SUB03,English,14,21
S049-25,2024-2025,SUB03,English,14,33
S341-25,2024-2025,SUB01,Mathematics,1,24
S063-24,2023-2024,SUB02,Science,14,15
S070-25,2024-2025,SUB02,Science,14,27
S072-25,2024-2025,SUB02,Science,14,22
S086-24,2023-2024,SUB03,English,14,28
S092-25,2024-2025,SUB03,English,14,42
S735-24,2023-2024,SUB01,Mathematics,31,23
S100-25,2024-2025,SUB01,Mathematics,30,23
S129-25,2024-2025,SUB01,Mathematics,30,23
S106-25,2024-2025,SUB03,English,14,14
S114-24,2023-2024,SUB03,English,14,12
S667-25,2024-2025,SUB01,Mathematics,30,23
S126-25,2024-2025,SUB02,Science,14,34
S858-25,2024-2025,SUB01,Mathematics,28,23
S746-24,2023-2024,SUB01,Mathematics,27,23
S169-24,2023-2024,SUB03,English,14,
S123-24,2023-2024,SUB01,Mathematics,26,23
S174-24,2023-2024,SUB03,English,14,51
S876-24,2023-2024,SUB01,Mathematics,26,23
S408-25,2024-2025,SUB01,Mathematics,25,23
S187-24,2023-2024,SUB02,Science,14,16
S188-24,2023-2024,SUB02,Science,14,35
S193-25,2024-2025,SUB03,English,14,12
S249-25,2024-2025,SUB02,Science,14,25
S254-25,2024-2025,SUB03,English,14,17
S256-25,2024-2025,SUB03,English,14,46
S257-24,2023-2024,SUB03,English,14,20
S266-25,2024-2025,SUB03,English,14,17
S292-25,2024-2025,SUB02,Science,14,13
S299-25,2024-2025,SUB03,English,14,39
S786-25,2024-2025,SUB01,Mathematics,24,23
S320-25,2024-2025,SUB03,English,14,48
S323-25,2024-2025,SUB02,Science,14,40
S566-25,2024-2025,SUB01,Mathematics,23,23
S851-25,2024-2025,SUB01,Mathematics,22,23
S352-25,2024-2025,SUB02,Science,14,46
S360-24,2023-2024,SUB02,Science,14,51
S365-24,2023-2024,SUB02,Science,14,49
S307-24,2023-2024,SUB01,Mathematics,19,23
S655-25,2024-2025,SUB01,Mathematics,19,23
S386-25,2024-2025,SUB02,Science,14,44
S397-24,2023-2024,SUB02,Science,14,47
S406-24,2023-2024,SUB02,Science,14,35
S415-24,2023-2024,SUB03,English,14,18
S416-24,2023-2024,SUB03,English,14,41
S423-25,2024-2025,SUB03,English,14,35
S866-25,2024-2025,SUB01,Mathematics,19,23
S660-24,2023-2024,SUB01,Mathematics,18,23
S134-24,2023-2024,SUB01,Mathematics,14,23
S503-25,2024-2025,SUB01,Mathematics,14,23
S514-24,2023-2024,SUB03,English,14,41
S832-24,2023-2024,SUB01,Mathematics,11,23
S047-24,2023-2024,SUB01,Mathematics,8,23
S579-25,2024-2025,SUB01,Mathematics,8,23
S556-24,2023-2024,SUB02,Science,14,33
S569-24,2023-2024,SUB03,English,14,16
S570-24,2023-2024,SUB02,Science,14,16
S754-24,2023-2024,SUB01,Mathematics,8,23
S578-25,2024-2025,SUB02,Science,14,30
S581-24,2023-2024,SUB02,Science,14,53
S593-24,2023-2024,SUB03,English,14,
S594-25,2024-2025,SUB02,Science,14,44
S079-25,2024-2025,SUB01,Mathematics,5,23
S625-25,2024-2025,SUB02,Science,14,45
S791-24,2023-2024,SUB01,Mathematics,,23
S750-24,2023-2024,SUB01,Mathematics,40,22
S086-24,2023-2024,SUB01,Mathematics,32,22
S640-24,2023-2024,SUB03,English,14,43
S754-24,2023-2024,SUB05,Computer Science,30,23
S773-24,2023-2024,SUB05,Computer Science,30,23
S644-24,2023-2024,SUB02,Science,14,49
S935-24,2023-2024,SUB04,Social Studies,14,50
S275-25,2024-2025,SUB05,Computer Science,32,23
S645-24,2023-2024,SUB02,Science,14,37
S422-24,2023-2024,SUB04,Social Studies,14,50
S193-25,2024-2025,SUB05,Computer Science,26,23
S405-24,2023-2024,SUB05,Computer Science,23,23
S026-24,2023-2024,SUB05,Computer Science,22,23
S330-25,2024-2025,SUB05,Computer Science,22,23
S594-25,2024-2025,SUB05,Computer Science,22,23
S786-25,2024-2025,SUB05,Computer Science,21,23
S197-25,2024-2025,SUB05,Computer Science,20,23
S788-25,2024-2025,SUB04,Social Studies,14,46
S361-24,2023-2024,SUB04,Social Studies,14,45
S872-25,2024-2025,SUB04,Social Studies,14,45
S244-25,2024-2025,SUB04,Social Studies,14,43
S841-24,2023-2024,SUB04,Social Studies,14,43
S963-25,2024-2025,SUB04,Social Studies,14,43
S457-25,2024-2025,SUB05,Computer Science,19,23
S620-25,2024-2025,SUB05,Computer Science,19,23
S690-25,2024-2025,SUB05,Computer Science,18,23
S178-25,2024-2025,SUB04,Social Studies,14,40
S580-25,2024-2025,SUB04,Social Studies,14,40
S550-24,2023-2024,SUB05,Computer Science,16,23
S826-25,2024-2025,SUB05,Computer Science,15,23
S221-24,2023-2024,SUB04,Social Studies,14,39
S115-24,2023-2024,SUB04,Social Studies,14,38
S135-25,2024-2025,SUB04,Social Studies,14,38
S152-24,2023-2024,SUB04,Social Studies,14,38
S135-25,2024-2025,SUB04,Social Studies,14,38
S351-25,2024-2025,SUB04,Social Studies,14,36
S799-24,2023-2024,SUB04,Social Studies,14,36
S874-24,2023-2024,SUB04,Social Studies,14,33
S722-24,2023-2024,SUB04,Social Studies,14,32
S683-24,2023-2024,SUB05,Computer Science,14,23
S828-25,2024-2025,SUB05,Computer Science,13,23
S066-25,2024-2025,SUB04,Social Studies,14,24
S073-24,2023-2024,SUB04,Social Studies,14,24
S924-25,2024-2025,SUB04,Social Studies,14,24
S888-24,2023-2024,SUB05,Computer Science,13,23
S176-24,2023-2024,SUB04,Social Studies,14,22
S980-25,2024-2025,SUB05,Computer Science,13,23
S801-24,2023-2024,SUB05,Computer Science,11,23
S944-25,2024-2025,SUB05,Computer Science,10,23
S801-24,2023-2024,SUB04,Social Studies,14,17
S304-25,2024-2025,SUB05,Computer Science,9,23
S676-25,2024-2025,SUB05,Computer Science,8,23
S361-24,2023-2024,SUB05,Computer Science,6,23
S604-24,2023-2024,SUB04,Social Studies,14,14
S422-24,2023-2024,SUB05,Computer Science,5,23
S1000-25,2024-2025,SUB04,Social Studies,14,14
S501-24,2023-2024,SUB05,Computer Science,,23
S223-24,2023-2024,SUB05,Computer Science,32,22
S905-24,2023-2024,SUB04,Social Studies,14,12
S458-24,2023-2024,SUB05,Computer Science,32,22
S325-24,2023-2024,SUB04,Social Studies,14,11
S506-25,2024-2025,SUB04,Social Studies,14,11
S303-25,2024-2025,SUB04,Social Studies,14,10
S814-24,2023-2024,SUB05,Computer Science,32,22
S243-24,2023-2024,SUB04,Social Studies,14,
S973-25,2024-2025,SUB04,Social Studies,14,
S758-24,2023-2024,SUB01,Mathematics,32,22
S687-24,2023-2024,SUB03,English,14,37
S688-25,2024-2025,SUB03,English,14,26
S721-24,2023-2024,SUB03,English,14,39
S483-24,2023-2024,SUB01,Mathematics,25,22
S737-25,2024-2025,SUB02,Science,14,42
S648-25,2024-2025,SUB01,Mathematics,24,22
S744-25,2024-2025,SUB03,English,14,47
S788-25,2024-2025,SUB03,English,14,41
S814-24,2023-2024,SUB02,Science,14,19
S814-24,2023-2024,SUB03,English,14,49
S762-24,2023-2024,SUB01,Mathematics,23,22
S938-24,2023-2024,SUB01,Mathematics,23,22
S938-24,2023-2024,SUB01,Mathematics,23,22
S865-24,2023-2024,SUB03,English,14,43
S869-24,2023-2024,SUB02,Science,14,42
S884-25,2024-2025,SUB02,Science,14,51
S574-25,2024-2025,SUB01,Mathematics,14,22
S455-25,2024-2025,SUB01,Mathematics,13,22
S959-24,2023-2024,SUB02,Science,14,41
S967-24,2023-2024,SUB02,Science,14,26
S982-24,2023-2024,SUB01,Mathematics,13,22
S991-24,2023-2024,SUB02,Science,14,13
S007-24,2023-2024,SUB03,English,13,29
S026-24,2023-2024,SUB02,Science,13,31
S027-25,2024-2025,SUB03,English,13,51
S034-24,2023-2024,SUB03,English,13,23
S186-24,2023-2024,SUB01,Mathematics,11,22
S038-25,2024-2025,SUB03,English,13,50
S041-25,2024-2025,SUB03,English,13,51
S182-24,2023-2024,SUB01,Mathematics,9,22
S073-24,2023-2024,SUB03,English,13,36
S081-25,2024-2025,SUB02,Science,13,13
S088-24,2023-2024,SUB03,English,13,21
S806-25,2024-2025,SUB01,Mathematics,7,22
S112-25,2024-2025,SUB02,Science,13,46
S627-25,2024-2025,SUB01,Mathematics,5,22
S146-25,2024-2025,SUB02,Science,13,46
S157-24,2023-2024,SUB02,Science,13,
S163-25,2024-2025,SUB03,English,13,36
S987-24,2023-2024,SUB01,Mathematics,,22
S227-24,2023-2024,SUB03,English,13,38
S229-25,2024-2025,SUB02,Science,13,25
S239-24,2023-2024,SUB02,Science,13,20
S907-24,2023-2024,SUB01,Mathematics,40,21
S250-25,2024-2025,SUB03,English,13,42
S265-24,2023-2024,SUB03,English,13,27
S276-25,2024-2025,SUB03,English,13,31
S122-24,2023-2024,SUB01,Mathematics,33,21
S306-24,2023-2024,SUB03,English,13,31
S317-24,2023-2024,SUB02,Science,13,45
S333-25,2024-2025,SUB03,English,13,
S334-24,2023-2024,SUB03,English,13,35
S337-25,2024-2025,SUB03,English,13,45
S361-24,2023-2024,SUB03,English,13,42
S381-24,2023-2024,SUB01,Mathematics,32,21
S377-25,2024-2025,SUB03,English,13,25
S488-25,2024-2025,SUB01,Mathematics,31,21
S520-25,2024-2025,SUB01,Mathematics,31,21
S441-24,2023-2024,SUB03,English,13,42
S445-24,2023-2024,SUB02,Science,13,50
S686-25,2024-2025,SUB01,Mathematics,28,21
S472-24,2023-2024,SUB03,English,13,40
S485-25,2024-2025,SUB03,English,13,20
S491-25,2024-2025,SUB02,Science,13,23
S492-25,2024-2025,SUB03,English,13,23
S508-25,2024-2025,SUB03,English,13,31
S466-24,2023-2024,SUB01,Mathematics,24,21
S532-24,2023-2024,SUB02,Science,13,40
S956-25,2024-2025,SUB01,Mathematics,23,21
S492-25,2024-2025,SUB01,Mathematics,22,21
S550-24,2023-2024,SUB03,English,13,49
S564-24,2023-2024,SUB03,English,13,34
S430-24,2023-2024,SUB01,Mathematics,19,21
S595-25,2024-2025,SUB02,Science,13,31
S253-24,2023-2024,SUB01,Mathematics,18,21
S603-25,2024-2025,SUB03,English,13,
S928-24,2023-2024,SUB01,Mathematics,15,21
S631-25,2024-2025,SUB02,Science,13,
S643-24,2023-2024,SUB02,Science,13,19
S648-25,2024-2025,SUB02,Science,13,35
S668-25,2024-2025,SUB03,English,13,14
S665-24,2023-2024,SUB04,Social Studies,13,50
S855-24,2023-2024,SUB04,Social Studies,13,50
S338-24,2023-2024,SUB04,Social Studies,13,50
S425-24,2023-2024,SUB05,Computer Science,31,22
S183-24,2023-2024,SUB04,Social Studies,13,52
S731-24,2023-2024,SUB04,Social Studies,13,52
S399-25,2024-2025,SUB05,Computer Science,30,22
S969-24,2023-2024,SUB05,Computer Science,30,22
S712-25,2024-2025,SUB05,Computer Science,27,22
S963-25,2024-2025,SUB05,Computer Science,26,22
S215-24,2023-2024,SUB05,Computer Science,23,22
S590-24,2023-2024,SUB05,Computer Science,20,22
S795-24,2023-2024,SUB04,Social Studies,13,41
S490-24,2023-2024,SUB05,Computer Science,18,22
S519-25,2024-2025,SUB05,Computer Science,17,22
S529-25,2024-2025,SUB01,Mathematics,10,21
S206-25,2024-2025,SUB05,Computer Science,16,22
S389-24,2023-2024,SUB05,Computer Science,16,22
S067-25,2024-2025,SUB04,Social Studies,13,36
S543-25,2024-2025,SUB04,Social Studies,13,36
S516-25,2024-2025,SUB05,Computer Science,16,22
S750-24,2023-2024,SUB04,Social Studies,13,35
S790-24,2023-2024,SUB05,Computer Science,16,22
S566-25,2024-2025,SUB04,Social Studies,13,34
S758-24,2023-2024,SUB04,Social Studies,13,34
S282-24,2023-2024,SUB04,Social Studies,13,33
S857-24,2023-2024,SUB04,Social Studies,13,33
S953-25,2024-2025,SUB04,Social Studies,13,33
S162-24,2023-2024,SUB04,Social Studies,13,31
S927-24,2023-2024,SUB05,Computer Science,15,22
S957-24,2023-2024,SUB04,Social Studies,13,28
S931-24,2023-2024,SUB05,Computer Science,15,22
S782-25,2024-2025,SUB05,Computer Science,12,22
S303-25,2024-2025,SUB05,Computer Science,11,22
S551-24,2023-2024,SUB04,Social Studies,13,25
S167-25,2024-2025,SUB05,Computer Science,10,22
S841-24,2023-2024,SUB05,Computer Science,10,22
S280-24,2023-2024,SUB05,Computer Science,9,22
S861-24,2023-2024,SUB05,Computer Science,5,22
S579-25,2024-2025,SUB05,Computer Science,3,22
S893-24,2023-2024,SUB05,Computer Science,,22
S101-25,2024-2025,SUB05,Computer Science,30,21
S452-24,2023-2024,SUB05,Computer Science,30,21
S488-25,2024-2025,SUB05,Computer Science,30,21
S059-24,2023-2024,SUB05,Computer Science,29,21
S482-24,2023-2024,SUB05,Computer Science,24,21
S518-25,2024-2025,SUB05,Computer Science,24,21
S137-24,2023-2024,SUB04,Social Studies,13,14
S171-25,2024-2025,SUB04,Social Studies,13,14
S482-24,2023-2024,SUB04,Social Studies,13,12
S491-25,2024-2025,SUB04,Social Studies,13,12
S224-24,2023-2024,SUB05,Computer Science,19,21
S699-25,2024-2025,SUB02,Science,13,36
S671-24,2023-2024,SUB05,Computer Science,17,21
S072-25,2024-2025,SUB05,Computer Science,14,21
S184-24,2023-2024,SUB04,Social Studies,13,
S731-24,2023-2024,SUB05,Computer Science,11,21
S371-24,2023-2024,SUB05,Computer Science,9,21
S437-24,2023-2024,SUB05,Computer Science,9,21
S629-24,2023-2024,SUB05,Computer Science,8,21
S863-25,2024-2025,SUB04,Social Studies,13,
S906-24,2023-2024,SUB04,Social Studies,13,
S713-25,2024-2025,SUB03,English,13,19
S727-24,2023-2024,SUB02,Science,13,38
S748-25,2024-2025,SUB02,Science,13,43
S759-24,2023-2024,SUB03,English,13,11
S776-25,2024-2025,SUB02,Science,13,20
S792-24,2023-2024,SUB03,English,13,46
S794-24,2023-2024,SUB02,Science,13,15
S916-25,2024-2025,SUB01,Mathematics,8,21
S836-25,2024-2025,SUB03,English,13,23
S837-24,2023-2024,SUB02,Science,13,21
S849-24,2023-2024,SUB03,English,13,30
S852-25,2024-2025,SUB03,English,13,16
S207-25,2024-2025,SUB01,Mathematics,40,20
S882-24,2023-2024,SUB02,Science,13,39
S883-24,2023-2024,SUB02,Science,13,49
S889-24,2023-2024,SUB02,Science,13,37
S902-24,2023-2024,SUB02,Science,13,24
S917-25,2024-2025,SUB02,Science,13,53
S857-24,2023-2024,SUB01,Mathematics,40,20
S946-24,2023-2024,SUB01,Mathematics,33,20
S034-24,2023-2024,SUB01,Mathematics,32,20
S947-25,2024-2025,SUB03,English,13,
S962-25,2024-2025,SUB03,English,13,48
S968-25,2024-2025,SUB03,English,13,19
S023-25,2024-2025,SUB01,Mathematics,31,20
S974-24,2023-2024,SUB02,Science,13,32
S976-25,2024-2025,SUB03,English,13,19
S216-24,2023-2024,SUB01,Mathematics,29,20
S004-24,2023-2024,SUB02,Science,12,51
S067-25,2024-2025,SUB02,Science,12,55
S842-25,2024-2025,SUB01,Mathematics,24,20
S073-24,2023-2024,SUB02,Science,12,22
S081-25,2024-2025,SUB03,English,12,44
S085-24,2023-2024,SUB02,Science,12,24
S098-25,2024-2025,SUB03,English,12,45
S101-25,2024-2025,SUB03,English,12,55
S103-25,2024-2025,SUB02,Science,12,14
S432-25,2024-2025,SUB01,Mathematics,23,20
S115-24,2023-2024,SUB03,English,12,23
S116-25,2024-2025,SUB02,Science,12,48
S625-25,2024-2025,SUB01,Mathematics,23,20
S144-24,2023-2024,SUB02,Science,12,15
S192-24,2023-2024,SUB01,Mathematics,20,20
S175-24,2023-2024,SUB02,Science,12,29
S177-24,2023-2024,SUB03,English,12,41
S181-25,2024-2025,SUB03,English,12,39
S190-24,2023-2024,SUB02,Science,12,47
S195-25,2024-2025,SUB03,English,12,21
S601-25,2024-2025,SUB01,Mathematics,20,20
S208-25,2024-2025,SUB03,English,12,22
S211-25,2024-2025,SUB03,English,12,16
S694-24,2023-2024,SUB01,Mathematics,20,20
S811-25,2024-2025,SUB01,Mathematics,16,20
S223-24,2023-2024,SUB02,Science,12,39
S823-25,2024-2025,SUB01,Mathematics,14,20
S231-24,2023-2024,SUB02,Science,12,35
S233-25,2024-2025,SUB02,Science,12,38
S248-25,2024-2025,SUB03,English,12,10
S260-24,2023-2024,SUB03,English,12,29
S266-25,2024-2025,SUB02,Science,12,10
S271-25,2024-2025,SUB02,Science,12,21
S591-24,2023-2024,SUB01,Mathematics,13,20
S281-24,2023-2024,SUB03,English,12,53
S287-24,2023-2024,SUB02,Science,12,49
S636-25,2024-2025,SUB01,Mathematics,12,20
S309-25,2024-2025,SUB03,English,12,16
S311-24,2023-2024,SUB02,Science,12,51
S325-24,2023-2024,SUB03,English,12,37
S344-24,2023-2024,SUB02,Science,12,47
S351-25,2024-2025,SUB03,English,12,30
S358-25,2024-2025,SUB02,Science,12,24
S402-24,2023-2024,SUB03,English,12,52
S419-25,2024-2025,SUB03,English,12,49
S413-25,2024-2025,SUB01,Mathematics,11,20
S433-24,2023-2024,SUB03,English,12,30
S443-25,2024-2025,SUB03,English,12,37
S451-25,2024-2025,SUB03,English,12,15
S459-24,2023-2024,SUB03,English,12,45
S463-24,2023-2024,SUB03,English,12,34
S466-24,2023-2024,SUB02,Science,12,38
S467-24,2023-2024,SUB02,Science,12,11
S493-25,2024-2025,SUB03,English,12,46
S503-25,2024-2025,SUB03,English,12,24
S513-25,2024-2025,SUB02,Science,12,10
S537-24,2023-2024,SUB02,Science,12,40
S818-24,2023-2024,SUB01,Mathematics,11,20
S184-24,2023-2024,SUB01,Mathematics,10,20
S568-25,2024-2025,SUB03,English,12,39
S585-24,2023-2024,SUB03,English,12,13
S640-24,2023-2024,SUB01,Mathematics,8,20
S595-25,2024-2025,SUB03,English,12,18
S616-25,2024-2025,SUB02,Science,12,30
S627-25,2024-2025,SUB02,Science,12,43
S697-24,2023-2024,SUB01,Mathematics,7,20
S638-25,2024-2025,SUB02,Science,12,25
S641-25,2024-2025,SUB02,Science,12,
S450-25,2024-2025,SUB01,Mathematics,4,20
S662-24,2023-2024,SUB02,Science,12,12
S671-24,2023-2024,SUB03,English,12,32
S673-24,2023-2024,SUB02,Science,12,11
S674-25,2024-2025,SUB02,Science,12,33
S691-24,2023-2024,SUB03,English,12,51
S694-24,2023-2024,SUB03,English,12,53
S702-24,2023-2024,SUB03,English,12,33
S082-25,2024-2025,SUB05,Computer Science,7,21
S320-25,2024-2025,SUB04,Social Studies,12,50
S426-25,2024-2025,SUB05,Computer Science,6,21
S249-25,2024-2025,SUB04,Social Studies,12,50
S977-24,2023-2024,SUB05,Computer Science,3,21
S117-25,2024-2025,SUB04,Social Studies,12,50
S572-24,2023-2024,SUB04,Social Studies,12,50
S450-25,2024-2025,SUB05,Computer Science,0,21
S570-24,2023-2024,SUB04,Social Studies,12,48
S205-25,2024-2025,SUB05,Computer Science,31,20
S079-25,2024-2025,SUB05,Computer Science,30,20
S992-25,2024-2025,SUB05,Computer Science,30,20
S606-24,2023-2024,SUB05,Computer Science,29,20
S670-25,2024-2025,SUB05,Computer Science,27,20
S096-25,2024-2025,SUB05,Computer Science,25,20
S431-25,2024-2025,SUB05,Computer Science,25,20
S390-25,2024-2025,SUB05,Computer Science,23,20
S117-25,2024-2025,SUB05,Computer Science,20,20
S396-24,2023-2024,SUB04,Social Studies,12,41
S180-25,2024-2025,SUB05,Computer Science,20,20
S844-24,2023-2024,SUB05,Computer Science,19,20
S042-24,2023-2024,SUB05,Computer Science,16,20
S430-24,2023-2024,SUB05,Computer Science,16,20
S432-25,2024-2025,SUB05,Computer Science,15,20
S208-25,2024-2025,SUB04,Social Studies,12,35
S143-25,2024-2025,SUB05,Computer Science,13,20
S311-24,2023-2024,SUB05,Computer Science,13,20
S055-25,2024-2025,SUB04,Social Studies,12,34
S941-24,2023-2024,SUB05,Computer Science,13,20
S015-24,2023-2024,SUB04,Social Studies,12,33
S177-24,2023-2024,SUB05,Computer Science,11,20
S456-24,2023-2024,SUB05,Computer Science,11,20
S207-25,2024-2025,SUB04,Social Studies,12,31
S535-24,2023-2024,SUB05,Computer Science,10,20
S048-25,2024-2025,SUB05,Computer Science,9,20
S430-24,2023-2024,SUB04,Social Studies,12,30
S342-24,2023-2024,SUB05,Computer Science,9,20
S151-24,2023-2024,SUB04,Social Studies,12,29
S688-25,2024-2025,SUB05,Computer Science,8,20
S467-24,2023-2024,SUB05,Computer Science,6,20
S720-25,2024-2025,SUB04,Social Studies,12,25
S011-24,2023-2024,SUB05,Computer Science,5,20
